X,Comment,label
225,خامه بدون یخ در بسته بندی روغن بود متاسفانه عوض اینکه روز به روز خدمات بهتر بشه بدتر میشه واینکه مجددا قبل ارسال کالایی که خریداری کردم تماس گرفتن موجودی ندارن و قرار هم نیست حل کنن این مسئله رو,1
226,سلام وقت بخیر پیکی که اومدن اولا یه ربع من معطل شدم چندبارم زنگ زدم اشتباه میرفتن بعدم خیلی بی ادب بودن من مادرم فرستادم تحویل بگیره بم زنگ زدن خودت کجایی صداشونم دارم بعد بمادرم میگه شماره خودته این وجدانا این چه رفتاریه ادب زیر صفر شعور هم که ندارن ادرس من بیشتر ده بار خرید کردم دقیق میان این بلد نیست بعد زنگ زده کرایه ام رو کی میده این چه طرز برخورد هست لطفا یادشون بدین درست رفتار کنن,1
227,ماست برعكس در داخل كيسه گذاشته شده بود!!!,2
228,کیفیت سیب و پرتقال افتضاح,1
229,محصولات انتخاب شده متاسفانه ارسال نشده و به اشتباه ذرت منجمد کره ۶ عدد،سه عددشیر قوطی، و دو نوشابه ارسال شده است,1
230,متاسفانه از اعتماد ما سواستفاده میشه. کیفیت لیموترش افتضاح بود، روش درست تهش ریز و گندیده. پرتقال که چه عرض کنم، توپ فوتبال آوردند، لیموشیرین هم باز بد نبود.,1
231,لطفاً آنقدر چیزی که می‌فرستید با جبری که سفارش داده‌ایم مغایرت نداشته باشد,1
232,علی رغم دریافت هزینه بسته بندی، یخ و ذرت منجد در کنار هم داخل یک بسته بندی مجزا نبودند و مقدار یخ هم خیلی کم بود که باعث شده بود ذرت از انجماد خارج بشه و کیفیت و سلامت آن کاهش پیدا کند.,2
233,"سه مورد سبزی قلیه و تخم مرغ و خرما به دستم نرسیده ولی در فاکتور ثبت شده
با پشتیبانی تماس گرفتم و اطلاع دادم ...ممنون میشم سریع تر پیگیری بشه",1
234,تا کنون هر خریدی که میکردم بسیار خوب بود.ولی این بار بعضی ازگوجه فرنگی هاکال بود.و چغندر ها هم کیفیت خوبی نداشت.بهتر است که نظارت سود,1
235,متاسفانه درب مایع لباسشویی الوکس۲.۵کیلویی مانند باقی مواد شوینده ارسالی، با چسب فیکس و درست بسته نشده بود در نتیجه مقدار زیادی از مایع به بیرون ریخته و در نایلون نشت کرده بود که در تصویر ارسالی در بخش گزارش اشکال هم قابل مشاهده هست.,2
236,"٥ تا از تخم مرغها ترك پيدا كرده بود و يكي كاملا شكسته بود كه دور ريخته شد!
خونابه مرغ به پلاستيك پس داده بود بطوريكه وقتي تحويل گرفتم از دم در تا اشپزخانه كف خانه چندين لك خونابه ريخته شد
لطفا مواد پروتئني را طوري بسته بندي بفرماييد كه با اب شدن يخ همراه خونابه پس ندهد
من هميشه از سفارش هايم از اسنپ ما كت بسيار راضيم اينبار جز معدود دفعاتي بود كه ناراضي بودم",2
237,سلام خداقوت قیمتی که عسل در اپلیکیشن خورده بود ۴۴۰ هزار بود که با تخفیف ۱۷۹ هزار بود که وقتی اوردن روی محصول عسل ۳۳۷ هزار خورده بود ممنون میشم قیمت واقعی محصول در اپلیکیشن زده بشه,0
238,سلام قیمت درج شده روی عسل با قیمت داخل اپلیکیشن ۱۲۰ هزار تومان اختلاف داشت ممنکن میشم قیمت واقعی محصولات که روی کالادرج شده در اپلیکیشن هم زده بشه تشکر,1
239,تاریخ انقضا محصول 8 ماهه که تمام شده و شما این رو به من فروختید,2
240,لطفا موقع بسته بندی تخم مرغ دقت نمایید هر سری تخم مرغ سفارش میدم حداقل ۳ تاش شکسته هست .ممنون,2
241,گوش پاککن خریداری شده به درد نمی خورد و تناسبی بین قیمت و محصول وجود ندارد.,2
242,"چرا به موزها مایع سفید کننده زده شده
زنجبیل تازه کپک زده 
فلفل دلمه ها پلاسیده بودن",2
243,"درود برشما 
از خریدم به کلی ناراضی ام 
نارنگی گندیده و دور ریز ارسال کردند
کار زشت و ناپسندی است
در ضمن دو کالای خریداری شده ام کنسل شد 
پنیر و رشته سوپ",1
244,"یکصدهزار تومان اختلاف قیمت آخه!؟
کلاهبرداری تو روز روشن",1
245,"سلام خسته نباشید
من قبلا چند بار این محصول رو سفارش دادم وبا کیفیت عالی تحویل گرفتم سری آخر به هیچ وجه قابل مقایسه با دفعات قبل نبود گوشت بسیار پر چربی حتی بعضا قلوه گاه بود
ممنون",1
246,با سلام هدیه را نفرستادن لطفا پیگیری نمایید,1
247,بدترین تجربه خریدم از اسنپ مارکت تا به حال بود 1- رب گوجه فرنگی یک و یک خرید کردم پشتیبانی تماس گرفت و گفت حذف کردن به دلیل زمان نامناسب محصول در صورتی که سایت رو چک کردم هنوز محصول موجود بود 2-خمیر دندان آکوپ با 30 درصد تخفیف خریدم در صورتحساب بدون تخفیف لحاظ شده 3-فایر پاور هدیه تو خرید ارسالی من نبود 4- خرید من ساعت 16:50 انجام شده ساعت 21:30 تازه پیام میدن خرید شما با تاخیر به دستتون میرسه و ساعت 23 باید از خواب بیدار شی بری خریدت رو تحویل بگیری. واقعا اگر یه مجموعه تعمدی هم بخواد اینقدر بد عمل کنه کار سختیه.کلا تو چند سالی که من به دلیل شرایط اقتصادی و نه کیفیت و مشتری مداری مجموعه رانتی شما، از اسنپ مارکت خرید میکنم پسرفت داشتین امیدوارم روزی برسه که مدیران با شایستگیشون در جایگاهشون باشن,1
248,فرد تحویل دهنده علیرغم تذکر به بستن درب ساختمان آنرا نبسته بود و در زیرزمین ساختمان پنهان شده بود، لطفا پیگیری مناسب کنید,2
249,"با سلام اولا تاخیر در ارسال باعث ناراحتی ما شد.چون بجای بازه هشت تا یازده شب ساعت دوازده و سی و پنج دقیقه خریدهای به دستمان رسید.در صورتی که از یک ساعت قبل می‌خواستیم بخوابیم.خیلی بدقولی بدی بود. دوما دوغ آبعلی باز شده بود و پلمپ نبود و اصلا گازی نداشت و اندازه یک لیوان از آن کم شده بود. سوما پنیری که ارسال کردید تنها پنج روز تاریخ انقضا دارد من چطور در پنج روز آن را تمام کنم؟! سفارش این بار ما خیلی گلایه دارد...
چرا باید تاخیر آن هم در این ساعت شبانه روز صورت بگیرد؟! و رسماً دوغ و پنیر دور ریختنی را به ما دادید! لطفا این دو قلم را پس بگیرید...",1
250,بدتر از این نمیشد ساعت ۱۲:۳۰ و ۱ شب دستم رسید ۲ نوبت با برخورد نامناسب پیک که تو آسانسور ول کرده بود رفته بود تازه میگفت بیاید پایین تحویل بگیرین هندوانه از وسط قاچ خورده و کثیف,1
251,ساعت ٩ تا ١٢ كه مهمون داشتم قرار بوده بيارن نياوردن هرچي زنگ زدم پشتيباني كنسل كنم گفت تا ساعت ١٢ هست، خوابيديم ساعت ١:٣٠ نصفه شب وسط هفته پيك اومده زنگ زنگ بچه هاي من از خواب پريدن، طول كشيده تا بيدار شم برم پاي آيفون، زنگ همسايه رو اون موقع شب زده كم عقل بي شعور,1
